run,algorithm,dataset,r2_test,r2_train
16,gaussian_win_bfn,nasa_battery_2_20min,0.79285055,0.7520249
16,gaussian_win_bfn,nikuradse_1,0.849282,0.9645069
16,gaussian_win_bfn,nikuradse_2,0.40618777,0.38813937
16,gaussian_win_bin,chemical_1_tower,0.5092691,0.4728716
16,gaussian_win_bin,chemical_2_competition,0.01360613,0.37025112
16,gaussian_win_bin,flow_stress_phip0.1,-13.428752,0.7667522
16,gaussian_win_bin,friction_dyn_one-hot,-0.6533307,0.058214307
16,gaussian_win_bin,friction_stat_one-hot,0.15043223,0.1978237
16,gaussian_win_bin,nasa_battery_1_10min,0.8424543,0.92327285
16,gaussian_win_bin,nasa_battery_2_20min,0.79285055,0.7520249
16,gaussian_win_bin,nikuradse_1,0.849282,0.9645069
16,gaussian_win_bin,nikuradse_2,0.40618777,0.38813937
17,adam_wfn,chemical_1_tower,0.86663693,0.8670022
17,adam_wfn,chemical_2_competition,-0.02378142,0.0762831
17,adam_wfn,flow_stress_phip0.1,0.82009965,0.9851656
17,adam_wfn,friction_dyn_one-hot,-0.0659138,0.38743585
17,adam_wfn,friction_stat_one-hot,0.62615466,0.76180977
17,adam_wfn,nasa_battery_1_10min,0.8172302,0.96380997
17,adam_wfn,nasa_battery_2_20min,0.95082235,0.9373703
17,adam_wfn,nikuradse_1,0.79418314,0.96481663
17,adam_wfn,nikuradse_2,0.32835287,0.20511997
17,adam_wfn_bfn,chemical_1_tower,0.86663693,0.8670022
17,adam_wfn_bfn,chemical_2_competition,-0.02378142,0.0762831
17,adam_wfn_bfn,flow_stress_phip0.1,0.82009965,0.9851656
17,adam_wfn_bfn,friction_dyn_one-hot,-0.0659138,0.38743585
17,adam_wfn_bfn,friction_stat_one-hot,0.62615466,0.76180977
17,adam_wfn_bfn,nasa_battery_1_10min,0.8172302,0.96380997
17,adam_wfn_bfn,nasa_battery_2_20min,0.95082235,0.9373703
17,adam_wfn_bfn,nikuradse_1,0.79418314,0.96481663
17,adam_wfn_bfn,nikuradse_2,0.32835287,0.20511997
17,adam_wfn_bin,chemical_1_tower,0.86663693,0.8670022
17,adam_wfn_bin,chemical_2_competition,-0.02378142,0.0762831
17,adam_wfn_bin,flow_stress_phip0.1,0.82009965,0.9851656
17,adam_wfn_bin,friction_dyn_one-hot,-0.0659138,0.38743585
17,adam_wfn_bin,friction_stat_one-hot,0.62615466,0.76180977
17,adam_wfn_bin,nasa_battery_1_10min,0.8172302,0.96380997
17,adam_wfn_bin,nasa_battery_2_20min,0.95082235,0.9373703
17,adam_wfn_bin,nikuradse_1,0.79418314,0.96481663
17,adam_wfn_bin,nikuradse_2,0.32835287,0.20511997
17,adam_win,chemical_1_tower,0.6056462,0.6261528
17,adam_win,chemical_2_competition,0.59163046,0.55741966
17,adam_win,flow_stress_phip0.1,0.9712742,0.9791794
17,adam_win,friction_dyn_one-hot,0.10529667,0.4867298
17,adam_win,friction_stat_one-hot,-0.6638856,0.048403263
17,adam_win,nasa_battery_1_10min,0.82520664,0.96235204
17,adam_win,nasa_battery_2_20min,0.9647622,0.9864582
17,adam_win,nikuradse_1,0.66071737,0.9341778
17,adam_win,nikuradse_2,0.24449831,0.24168909
17,adam_win_bfn,chemical_1_tower,0.6056462,0.6261528
17,adam_win_bfn,chemical_2_competition,0.59163046,0.55741966
17,adam_win_bfn,flow_stress_phip0.1,0.9712742,0.9791794
17,adam_win_bfn,friction_dyn_one-hot,0.10529667,0.4867298
17,adam_win_bfn,friction_stat_one-hot,-0.6638856,0.048403263
17,adam_win_bfn,nasa_battery_1_10min,0.82520664,0.96235204
17,adam_win_bfn,nasa_battery_2_20min,0.9647622,0.9864582
17,adam_win_bfn,nikuradse_1,0.66071737,0.9341778
17,adam_win_bfn,nikuradse_2,0.24449831,0.24168909
17,adam_win_bin,chemical_1_tower,0.6056462,0.6261528
17,adam_win_bin,chemical_2_competition,0.59163046,0.55741966
17,adam_win_bin,flow_stress_phip0.1,0.9712742,0.9791794
17,adam_win_bin,friction_dyn_one-hot,0.10529667,0.4867298
17,adam_win_bin,friction_stat_one-hot,-0.6638856,0.048403263
17,adam_win_bin,nasa_battery_1_10min,0.82520664,0.96235204
17,adam_win_bin,nasa_battery_2_20min,0.9647622,0.9864582
17,adam_win_bin,nikuradse_1,0.66071737,0.9341778
17,adam_win_bin,nikuradse_2,0.24449831,0.24168909
17,gaussian_no,chemical_1_tower,0.5972545,0.58384585
17,gaussian_no,chemical_2_competition,0.04939604,0.097361684
17,gaussian_no,flow_stress_phip0.1,0.98268086,0.98362744
17,gaussian_no,friction_dyn_one-hot,0.67059314,0.71867335
17,gaussian_no,friction_stat_one-hot,-0.20520449,0.45771247
17,gaussian_no,nasa_battery_1_10min,0.8026138,0.9424213
17,gaussian_no,nasa_battery_2_20min,0.8986351,0.8795371
17,gaussian_no,nikuradse_1,0.83808833,0.96362424
17,gaussian_no,nikuradse_2,0.9255424,0.9033872
17,gaussian_wfn,chemical_1_tower,0.44215423,0.3855859
17,gaussian_wfn,chemical_2_competition,-0.0014199,0.108943224
17,gaussian_wfn,flow_stress_phip0.1,0.9472606,0.9522472
17,gaussian_wfn,friction_dyn_one-hot,-0.00213277,0.37235254
17,gaussian_wfn,friction_stat_one-hot,0.00191897,0.5242691
17,gaussian_wfn,nasa_battery_1_10min,0.8208984,0.9147427
17,gaussian_wfn,nasa_battery_2_20min,0.85468376,0.8324938
17,gaussian_wfn,nikuradse_1,0.85815585,0.9639987
17,gaussian_wfn,nikuradse_2,0.8459586,0.834538
17,gaussian_wfn_bfn,chemical_1_tower,0.44215423,0.3855859
17,gaussian_wfn_bfn,chemical_2_competition,-0.0014199,0.108943224
17,gaussian_wfn_bfn,flow_stress_phip0.1,0.9472606,0.9522472
17,gaussian_wfn_bfn,friction_dyn_one-hot,-0.00213277,0.37235254
17,gaussian_wfn_bfn,friction_stat_one-hot,0.00191897,0.5242691
17,gaussian_wfn_bfn,nasa_battery_1_10min,0.8208984,0.9147427
17,gaussian_wfn_bfn,nasa_battery_2_20min,0.85468376,0.8324938
17,gaussian_wfn_bfn,nikuradse_1,0.85815585,0.9639987
17,gaussian_wfn_bfn,nikuradse_2,0.8459586,0.834538
17,gaussian_wfn_bin,chemical_1_tower,0.44215423,0.3855859
17,gaussian_wfn_bin,chemical_2_competition,-0.0014199,0.108943224
17,gaussian_wfn_bin,flow_stress_phip0.1,0.9472606,0.9522472
17,gaussian_wfn_bin,friction_dyn_one-hot,-0.00213277,0.37235254
17,gaussian_wfn_bin,friction_stat_one-hot,0.00191897,0.5242691
17,gaussian_wfn_bin,nasa_battery_1_10min,0.8208984,0.9147427
17,gaussian_wfn_bin,nasa_battery_2_20min,0.85468376,0.8324938
17,gaussian_wfn_bin,nikuradse_1,0.85815585,0.9639987
17,gaussian_wfn_bin,nikuradse_2,0.8459586,0.834538
17,gaussian_win,chemical_1_tower,0.5741572,0.53183174
17,gaussian_win,chemical_2_competition,0.08657902,0.3935684
17,gaussian_win,flow_stress_phip0.1,0.91790164,0.9312657
17,gaussian_win,friction_dyn_one-hot,-0.00748873,0.40790874
17,gaussian_win,friction_stat_one-hot,0.08858728,0.13689238
17,gaussian_win,nasa_battery_1_10min,0.8909141,0.8832597
17,gaussian_win,nasa_battery_2_20min,0.8846922,0.8374165
17,gaussian_win,nikuradse_1,0.8706354,0.96865714
17,gaussian_win,nikuradse_2,0.28004318,0.2076509
17,gaussian_win_bfn,chemical_1_tower,0.5741572,0.53183174
17,gaussian_win_bfn,chemical_2_competition,0.08657902,0.3935684
17,gaussian_win_bfn,flow_stress_phip0.1,0.91790164,0.9312657
17,gaussian_win_bfn,friction_dyn_one-hot,-0.00748873,0.40790874
17,gaussian_win_bfn,friction_stat_one-hot,0.08858728,0.13689238
17,gaussian_win_bfn,nasa_battery_1_10min,0.8909141,0.8832597
17,gaussian_win_bfn,nasa_battery_2_20min,0.8846922,0.8374165
17,gaussian_win_bfn,nikuradse_1,0.8706354,0.96865714
17,gaussian_win_bfn,nikuradse_2,0.28004318,0.2076509
17,gaussian_win_bin,chemical_1_tower,0.5741572,0.53183174
17,gaussian_win_bin,chemical_2_competition,0.08657902,0.3935684
17,gaussian_win_bin,flow_stress_phip0.1,0.91790164,0.9312657
17,gaussian_win_bin,friction_dyn_one-hot,-0.00748873,0.40790874
17,gaussian_win_bin,friction_stat_one-hot,0.08858728,0.13689238
17,gaussian_win_bin,nasa_battery_1_10min,0.8909141,0.8832597
17,gaussian_win_bin,nasa_battery_2_20min,0.8846922,0.8374165
17,gaussian_win_bin,nikuradse_1,0.8706354,0.96865714
17,gaussian_win_bin,nikuradse_2,0.28004318,0.2076509
18,adam_wfn,chemical_1_tower,0.8302971,0.8221284
18,adam_wfn,chemical_2_competition,0.48620445,0.45350128
18,adam_wfn,flow_stress_phip0.1,-60.72493,0.91169876
18,adam_wfn,friction_dyn_one-hot,-0.316548,0.34880668
18,adam_wfn,friction_stat_one-hot,0.00108004,0.51724094
18,adam_wfn,nasa_battery_1_10min,0.89658844,0.95993114
18,adam_wfn,nasa_battery_2_20min,-0.08779383,0.21061277
18,adam_wfn,nikuradse_1,0.5550865,0.96256846
18,adam_wfn,nikuradse_2,-0.00080645,0.21608138
18,adam_wfn_bfn,chemical_1_tower,0.8302971,0.8221284
18,adam_wfn_bfn,chemical_2_competition,0.48620445,0.45350128
18,adam_wfn_bfn,flow_stress_phip0.1,-60.72493,0.91169876
18,adam_wfn_bfn,friction_dyn_one-hot,-0.316548,0.34880668
18,adam_wfn_bfn,friction_stat_one-hot,0.00108004,0.51724094
18,adam_wfn_bfn,nasa_battery_1_10min,0.89658844,0.95993114
18,adam_wfn_bfn,nasa_battery_2_20min,-0.08779383,0.21061277
18,adam_wfn_bfn,nikuradse_1,0.5550865,0.96256846
18,adam_wfn_bfn,nikuradse_2,-0.00080645,0.21608138
18,adam_wfn_bin,chemical_1_tower,0.8302971,0.8221284
18,adam_wfn_bin,chemical_2_competition,0.48620445,0.45350128
18,adam_wfn_bin,flow_stress_phip0.1,-60.72493,0.91169876
18,adam_wfn_bin,friction_dyn_one-hot,-0.316548,0.34880668
18,adam_wfn_bin,friction_stat_one-hot,0.00108004,0.51724094
18,adam_wfn_bin,nasa_battery_1_10min,0.89658844,0.95993114
18,adam_wfn_bin,nasa_battery_2_20min,-0.08779383,0.21061277
18,adam_wfn_bin,nikuradse_1,0.5550865,0.96256846
18,adam_wfn_bin,nikuradse_2,-0.00080645,0.21608138
18,adam_win,chemical_1_tower,0.7711284,0.77257264
18,adam_win,chemical_2_competition,-0.01181972,0.28139377
18,adam_win,flow_stress_phip0.1,0.9981964,0.9987063
18,adam_win,friction_dyn_one-hot,0.03750765,0.41867822
18,adam_win,friction_stat_one-hot,0.7393093,0.7968215
18,adam_win,nasa_battery_1_10min,0.81800234,0.82675946
18,adam_win,nasa_battery_2_20min,0.97714496,0.981765
18,adam_win,nikuradse_1,0.7895329,0.9033128
18,adam_win,nikuradse_2,0.9497155,0.9238094
18,adam_win_bfn,chemical_1_tower,0.7711284,0.77257264
18,adam_win_bfn,chemical_2_competition,-0.01181972,0.28139377
18,adam_win_bfn,flow_stress_phip0.1,0.9981964,0.9987063
18,adam_win_bfn,friction_dyn_one-hot,0.03750765,0.41867822
18,adam_win_bfn,friction_stat_one-hot,0.7393093,0.7968215
18,adam_win_bfn,nasa_battery_1_10min,0.81800234,0.82675946
18,adam_win_bfn,nasa_battery_2_20min,0.97714496,0.981765
18,adam_win_bfn,nikuradse_1,0.7895329,0.9033128
18,adam_win_bfn,nikuradse_2,0.9497155,0.9238094
18,adam_win_bin,chemical_1_tower,0.7711284,0.77257264
18,adam_win_bin,chemical_2_competition,-0.01181972,0.28139377
18,adam_win_bin,flow_stress_phip0.1,0.9981964,0.9987063
18,adam_win_bin,friction_dyn_one-hot,0.03750765,0.41867822
18,adam_win_bin,friction_stat_one-hot,0.7393093,0.7968215
18,adam_win_bin,nasa_battery_1_10min,0.81800234,0.82675946
18,adam_win_bin,nasa_battery_2_20min,0.97714496,0.981765
18,adam_win_bin,nikuradse_1,0.7895329,0.9033128
18,adam_win_bin,nikuradse_2,0.9497155,0.9238094
18,gaussian_no,chemical_1_tower,0.6100757,0.5898118
18,gaussian_no,chemical_2_competition,-0.16174567,0.44617867
18,gaussian_no,flow_stress_phip0.1,0.68718934,0.6432188
18,gaussian_no,friction_dyn_one-hot,0.12048548,0.54255307
18,gaussian_no,friction_stat_one-hot,0.12785149,0.5238994
18,gaussian_no,nasa_battery_1_10min,0.96979237,0.9778129
18,gaussian_no,nasa_battery_2_20min,0.9337262,0.93648446
18,gaussian_no,nikuradse_1,0.8421156,0.9645863
18,gaussian_no,nikuradse_2,0.67804945,0.7269808
18,gaussian_wfn,chemical_1_tower,0.6080548,0.6216402
18,gaussian_wfn,chemical_2_competition,-0.09007871,0.035373807
18,gaussian_wfn,flow_stress_phip0.1,-0.00570643,-1.013279e-05
18,gaussian_wfn,friction_dyn_one-hot,0.4238376,0.6409513
18,gaussian_wfn,friction_stat_one-hot,-0.11593413,0.54205585
18,gaussian_wfn,nasa_battery_1_10min,0.83963025,0.8911094
18,gaussian_wfn,nasa_battery_2_20min,0.81643164,0.7737519
18,gaussian_wfn,nikuradse_1,0.83669025,0.96024185
18,gaussian_wfn,nikuradse_2,0.77082527,0.7196102
18,gaussian_wfn_bfn,chemical_1_tower,0.6080548,0.6216402
18,gaussian_wfn_bfn,chemical_2_competition,-0.09007871,0.035373807
18,gaussian_wfn_bfn,flow_stress_phip0.1,-0.00570643,-1.013279e-05
18,gaussian_wfn_bfn,friction_dyn_one-hot,0.4238376,0.6409513
18,gaussian_wfn_bfn,friction_stat_one-hot,-0.11593413,0.54205585
18,gaussian_wfn_bfn,nasa_battery_1_10min,0.83963025,0.8911094
18,gaussian_wfn_bfn,nasa_battery_2_20min,0.81643164,0.7737519
18,gaussian_wfn_bfn,nikuradse_1,0.83669025,0.96024185
18,gaussian_wfn_bfn,nikuradse_2,0.77082527,0.7196102
18,gaussian_wfn_bin,chemical_1_tower,0.6080548,0.6216402
18,gaussian_wfn_bin,chemical_2_competition,-0.09007871,0.035373807
18,gaussian_wfn_bin,flow_stress_phip0.1,-0.00570643,-1.013279e-05
18,gaussian_wfn_bin,friction_dyn_one-hot,0.4238376,0.6409513
18,gaussian_wfn_bin,friction_stat_one-hot,-0.11593413,0.54205585
18,gaussian_wfn_bin,nasa_battery_1_10min,0.83963025,0.8911094
18,gaussian_wfn_bin,nasa_battery_2_20min,0.81643164,0.7737519
18,gaussian_wfn_bin,nikuradse_1,0.83669025,0.96024185
18,gaussian_wfn_bin,nikuradse_2,0.77082527,0.7196102
18,gaussian_win,chemical_1_tower,0.64405525,0.5805007
18,gaussian_win,chemical_2_competition,-0.01595712,0.045920253
18,gaussian_win,flow_stress_phip0.1,-3.121542,0.88523746
18,gaussian_win,friction_dyn_one-hot,-0.11920154,0.46350282
18,gaussian_win,friction_stat_one-hot,-0.00282109,-1.4305115e-06
18,gaussian_win,nasa_battery_1_10min,0.5425735,0.9170097
18,gaussian_win,nasa_battery_2_20min,0.9248568,0.90264404
18,gaussian_win,nikuradse_1,0.8504825,0.9642511
18,gaussian_win,nikuradse_2,0.22299993,0.2539336
18,gaussian_win_bfn,chemical_1_tower,0.64405525,0.5805007
18,gaussian_win_bfn,chemical_2_competition,-0.01595712,0.045920253
18,gaussian_win_bfn,flow_stress_phip0.1,-3.121542,0.88523746
18,gaussian_win_bfn,friction_dyn_one-hot,-0.11920154,0.46350282
18,gaussian_win_bfn,friction_stat_one-hot,-0.00282109,-1.4305115e-06
18,gaussian_win_bfn,nasa_battery_1_10min,0.5425735,0.9170097
18,gaussian_win_bfn,nasa_battery_2_20min,0.9248568,0.90264404
18,gaussian_win_bfn,nikuradse_1,0.8504825,0.9642511
18,gaussian_win_bfn,nikuradse_2,0.22299993,0.2539336
18,gaussian_win_bin,chemical_1_tower,0.64405525,0.5805007
18,gaussian_win_bin,chemical_2_competition,-0.01595712,0.045920253
18,gaussian_win_bin,flow_stress_phip0.1,-3.121542,0.88523746
18,gaussian_win_bin,friction_dyn_one-hot,-0.11920154,0.46350282
18,gaussian_win_bin,friction_stat_one-hot,-0.00282109,-1.4305115e-06
18,gaussian_win_bin,nasa_battery_1_10min,0.5425735,0.9170097
18,gaussian_win_bin,nasa_battery_2_20min,0.9248568,0.90264404
18,gaussian_win_bin,nikuradse_1,0.8504825,0.9642511
18,gaussian_win_bin,nikuradse_2,0.22299993,0.2539336
19,adam_wfn,chemical_1_tower,0.7864602,0.78596646
19,adam_wfn,chemical_2_competition,0.2571469,0.2419033
19,adam_wfn,flow_stress_phip0.1,0.9225476,0.93615973
19,adam_wfn,friction_dyn_one-hot,0.6878817,0.8240295
19,adam_wfn,friction_stat_one-hot,0.50248086,0.6836324
19,adam_wfn,nasa_battery_1_10min,0.23585325,0.9233966
19,adam_wfn,nasa_battery_2_20min,0.96073455,0.9333124
19,adam_wfn,nikuradse_1,0.73074687,0.9631781
19,adam_wfn,nikuradse_2,0.64383125,0.6703013
19,adam_wfn_bfn,chemical_1_tower,0.7864602,0.78596646
19,adam_wfn_bfn,chemical_2_competition,0.2571469,0.2419033
19,adam_wfn_bfn,flow_stress_phip0.1,0.9225476,0.93615973
19,adam_wfn_bfn,friction_dyn_one-hot,0.6878817,0.8240295
19,adam_wfn_bfn,friction_stat_one-hot,0.50248086,0.6836324
19,adam_wfn_bfn,nasa_battery_1_10min,0.23585325,0.9233966
19,adam_wfn_bfn,nasa_battery_2_20min,0.96073455,0.9333124
19,adam_wfn_bfn,nikuradse_1,0.73074687,0.9631781
19,adam_wfn_bfn,nikuradse_2,0.64383125,0.6703013
19,adam_wfn_bin,chemical_1_tower,0.7864602,0.78596646
19,adam_wfn_bin,chemical_2_competition,0.2571469,0.2419033
19,adam_wfn_bin,flow_stress_phip0.1,0.9225476,0.93615973
19,adam_wfn_bin,friction_dyn_one-hot,0.6878817,0.8240295
19,adam_wfn_bin,friction_stat_one-hot,0.50248086,0.6836324
19,adam_wfn_bin,nasa_battery_1_10min,0.23585325,0.9233966
19,adam_wfn_bin,nasa_battery_2_20min,0.96073455,0.9333124
19,adam_wfn_bin,nikuradse_1,0.73074687,0.9631781
19,adam_wfn_bin,nikuradse_2,0.64383125,0.6703013
19,adam_win,chemical_1_tower,0.6186856,0.55810565
19,adam_win,chemical_2_competition,-0.05179358,0.52444303
19,adam_win,flow_stress_phip0.1,0.9962689,0.99584615
19,adam_win,friction_dyn_one-hot,0.755268,0.8515018
19,adam_win,friction_stat_one-hot,0.14220428,0.60553074
19,adam_win,nasa_battery_1_10min,0.90668297,0.86353433
19,adam_win,nasa_battery_2_20min,0.8686987,0.8148143
19,adam_win,nikuradse_1,-0.22959614,0.9788984
19,adam_win,nikuradse_2,0.04104269,0.058384895
19,adam_win_bfn,chemical_1_tower,0.6186856,0.55810565
19,adam_win_bfn,chemical_2_competition,-0.05179358,0.52444303
19,adam_win_bfn,flow_stress_phip0.1,0.9962689,0.99584615
19,adam_win_bfn,friction_dyn_one-hot,0.755268,0.8515018
19,adam_win_bfn,friction_stat_one-hot,0.14220428,0.60553074
19,adam_win_bfn,nasa_battery_1_10min,0.90668297,0.86353433
19,adam_win_bfn,nasa_battery_2_20min,0.8686987,0.8148143
19,adam_win_bfn,nikuradse_1,-0.22959614,0.9788984
19,adam_win_bfn,nikuradse_2,0.04104269,0.058384895
19,adam_win_bin,chemical_1_tower,0.6186856,0.55810565
19,adam_win_bin,chemical_2_competition,-0.05179358,0.52444303
19,adam_win_bin,flow_stress_phip0.1,0.9962689,0.99584615
19,adam_win_bin,friction_dyn_one-hot,0.755268,0.8515018
19,adam_win_bin,friction_stat_one-hot,0.14220428,0.60553074
19,adam_win_bin,nasa_battery_1_10min,0.90668297,0.86353433
19,adam_win_bin,nasa_battery_2_20min,0.8686987,0.8148143
19,adam_win_bin,nikuradse_1,-0.22959614,0.9788984
19,adam_win_bin,nikuradse_2,0.04104269,0.058384895
19,gaussian_no,chemical_1_tower,0.5696679,0.54435444
19,gaussian_no,chemical_2_competition,0.01363224,0.051819086
19,gaussian_no,flow_stress_phip0.1,0.97199786,0.9817095
19,gaussian_no,friction_dyn_one-hot,0.5545698,0.73078465
19,gaussian_no,friction_stat_one-hot,-0.01828861,0.505299
19,gaussian_no,nasa_battery_1_10min,0.8630924,0.9832257
19,gaussian_no,nasa_battery_2_20min,0.8354757,0.8497583
19,gaussian_no,nikuradse_1,0.50167346,0.9577696
19,gaussian_no,nikuradse_2,0.82979584,0.83981633
19,gaussian_wfn,chemical_1_tower,0.5894036,0.57263064
19,gaussian_wfn,chemical_2_competition,-0.08953416,0.26158488
19,gaussian_wfn,flow_stress_phip0.1,0.95224476,0.9552339
19,gaussian_wfn,friction_dyn_one-hot,0.19362497,0.47541994
19,gaussian_wfn,friction_stat_one-hot,0.11309463,0.1907705
19,gaussian_wfn,nasa_battery_1_10min,0.91570127,0.95225286
19,gaussian_wfn,nasa_battery_2_20min,0.91007394,0.91036785
19,gaussian_wfn,nikuradse_1,-0.08064902,0.95852447
19,gaussian_wfn,nikuradse_2,0.9142219,0.895235
19,gaussian_wfn_bfn,chemical_1_tower,0.5894036,0.57263064
19,gaussian_wfn_bfn,chemical_2_competition,-0.08953416,0.26158488
19,gaussian_wfn_bfn,flow_stress_phip0.1,0.95224476,0.9552339
19,gaussian_wfn_bfn,friction_dyn_one-hot,0.19362497,0.47541994
19,gaussian_wfn_bfn,friction_stat_one-hot,0.11309463,0.1907705
19,gaussian_wfn_bfn,nasa_battery_1_10min,0.91570127,0.95225286
19,gaussian_wfn_bfn,nasa_battery_2_20min,0.91007394,0.91036785
19,gaussian_wfn_bfn,nikuradse_1,-0.08064902,0.95852447
19,gaussian_wfn_bfn,nikuradse_2,0.9142219,0.895235
19,gaussian_wfn_bin,chemical_1_tower,0.5894036,0.57263064
19,gaussian_wfn_bin,chemical_2_competition,-0.08953416,0.26158488
19,gaussian_wfn_bin,flow_stress_phip0.1,0.95224476,0.9552339
19,gaussian_wfn_bin,friction_dyn_one-hot,0.19362497,0.47541994
19,gaussian_wfn_bin,friction_stat_one-hot,0.11309463,0.1907705
19,gaussian_wfn_bin,nasa_battery_1_10min,0.91570127,0.95225286
19,gaussian_wfn_bin,nasa_battery_2_20min,0.91007394,0.91036785
19,gaussian_wfn_bin,nikuradse_1,-0.08064902,0.95852447
19,gaussian_wfn_bin,nikuradse_2,0.9142219,0.895235
19,gaussian_win,chemical_1_tower,0.5486407,0.51892686
19,gaussian_win,chemical_2_competition,-0.03698647,0.2927791
19,gaussian_win,flow_stress_phip0.1,0.955514,0.94872093
19,gaussian_win,friction_dyn_one-hot,0.14633238,0.34457213
19,gaussian_win,friction_stat_one-hot,-0.00312746,-1.3113022e-06
19,gaussian_win,nasa_battery_1_10min,0.9371177,0.8513716
19,gaussian_win,nasa_battery_2_20min,0.89665866,0.8867319
19,gaussian_win,nikuradse_1,0.83523726,0.9625853
19,gaussian_win,nikuradse_2,0.6867077,0.69367933
19,gaussian_win_bfn,chemical_1_tower,0.5486407,0.51892686
19,gaussian_win_bfn,chemical_2_competition,-0.03698647,0.2927791
19,gaussian_win_bfn,flow_stress_phip0.1,0.955514,0.94872093
19,gaussian_win_bfn,friction_dyn_one-hot,0.14633238,0.34457213
19,gaussian_win_bfn,friction_stat_one-hot,-0.00312746,-1.3113022e-06
19,gaussian_win_bfn,nasa_battery_1_10min,0.9371177,0.8513716
19,gaussian_win_bfn,nasa_battery_2_20min,0.89665866,0.8867319
19,gaussian_win_bfn,nikuradse_1,0.83523726,0.9625853
19,gaussian_win_bfn,nikuradse_2,0.6867077,0.69367933
19,gaussian_win_bin,chemical_1_tower,0.5486407,0.51892686
19,gaussian_win_bin,chemical_2_competition,-0.03698647,0.2927791
19,gaussian_win_bin,flow_stress_phip0.1,0.955514,0.94872093
19,gaussian_win_bin,friction_dyn_one-hot,0.14633238,0.34457213
19,gaussian_win_bin,friction_stat_one-hot,-0.00312746,-1.3113022e-06
19,gaussian_win_bin,nasa_battery_1_10min,0.9371177,0.8513716
19,gaussian_win_bin,nasa_battery_2_20min,0.89665866,0.8867319
19,gaussian_win_bin,nikuradse_1,0.83523726,0.9625853
19,gaussian_win_bin,nikuradse_2,0.6867077,0.69367933
20,adam_wfn,chemical_1_tower,0.520256,0.48871875
20,adam_wfn,chemical_2_competition,0.27185214,0.56392974
20,adam_wfn,flow_stress_phip0.1,-1.5099163,0.97661734
20,adam_wfn,friction_dyn_one-hot,0.6990288,0.782875
20,adam_wfn,friction_stat_one-hot,-0.25950706,0.47846848
20,adam_wfn,nasa_battery_1_10min,0.7127704,0.6920856
20,adam_wfn,nasa_battery_2_20min,0.9683706,0.99088573
20,adam_wfn,nikuradse_1,0.8800669,0.9785788
20,adam_wfn,nikuradse_2,0.56510365,0.6091088
20,adam_wfn_bfn,chemical_1_tower,0.520256,0.48871875
20,adam_wfn_bfn,chemical_2_competition,0.27185214,0.56392974
20,adam_wfn_bfn,flow_stress_phip0.1,-1.5099163,0.97661734
20,adam_wfn_bfn,friction_dyn_one-hot,0.6990288,0.782875
20,adam_wfn_bfn,friction_stat_one-hot,-0.25950706,0.47846848
20,adam_wfn_bfn,nasa_battery_1_10min,0.7127704,0.6920856
20,adam_wfn_bfn,nasa_battery_2_20min,0.9683706,0.99088573
